"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","09-01-2021","10-25-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 SEP MO PART B (666854)","",".pdf","170.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1033955.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","09-01-2021","10-25-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 SEP MO PART A (666854) D-001 R-001 RMP-AA RMP-Q","",".pdf","177.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1033956.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","INSPECTION REPORT","",".pdf","377.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018491.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","CS52-0033689-381-DWCCM-PINELLAS PARK INDUSTRIAL ONSITE- EMAIL BINDER WITH UPDATED APPLICATIONS AND LOA","",".pdf","14.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018363.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","CS52-0033689-381-DWCCM-PINELLAS PARK INDUSTRIAL ONSITE- CHECKLIST","",".pdf","235.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018358.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","CS52-0033689-380-DWCCM-PINELLAS PARK INDUSTRIAL OFF SITE- PERMIT","",".pdf","355.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018212.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","CS52-0033689-380-DWCCM-PINELLAS PARK INDUSTRIAL OFF SITE- CHECKLIST","",".pdf","232.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018175.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-30-2021","08-30-2021","CLEARANCE RELATED","CS52-0033689-380-DWCCM-PINELLAS PARK INDUSTRIAL OFF SITE- APPLICATION","",".pdf","7.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1018173.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-26-2021","08-26-2021","CLEARANCE RELATED","CS52-0033689-379-DWCCM-VICTORY LIGHT VILLAGE-PERMIT","",".pdf","432.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1017063.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-26-2021","08-26-2021","CLEARANCE RELATED","CS52-0033689-379-DWCCM-VICTORY LIGHT VILLAGE-EMAIL CORRESPONDENCE","",".pdf","984.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1017011.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-26-2021","08-26-2021","CLEARANCE RELATED","CS52-0033689-379-DWCCM-VICTORY LIGHT VILLAGE-CHECKLIST","",".pdf","233.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1017010.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-26-2021","08-26-2021","CLEARANCE RELATED","CS52-0033689-379-DWCCM-VICTORY LIGHT VILLAGE-APPLICATION","",".pdf","7.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1017009.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-23-2021","08-23-2021","WARNING LETTER","WL21-127DW RESPONSE","",".pdf","176.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1016859.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-18-2021","08-18-2021","WARNING LETTER","WL21-108DW RESPONSE","",".pdf","141.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1016865.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-17-2021","08-17-2021","CLEARANCE RELATED","CS52-0033689-374-DWCCM-SATORI PHASE II-FINAL CLEARANCE LETTER","",".pdf","188.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1014351.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-17-2021","08-17-2021","CLEARANCE RELATED","CS52-0033689-374-DWCCM-SATORI PHASE II-FINAL CLEARANCE EMAIL CONFIRMATION","",".pdf","247.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1014350.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-17-2021","08-17-2021","CLEARANCE RELATED","CS52-0033689-374-DWCCM-SATORI PHASE II-FINAL CLEARANCE CHECKLIST","",".pdf","100.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1014348.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-17-2021","08-17-2021","CLEARANCE RELATED","CS52-0033689-374-DWCCM-SATORI PHASE II-FINAL CLEARANCE APPLICATION","",".pdf","1012.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1014347.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-17-2021","08-17-2021","CLEARANCE RELATED","CS52-0033689-374-DWCCM-SATORI PHASE II-FINAL CLEARANCE ADDITIONAL INFO","",".pdf","13.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1014346.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-16-2021","09-08-2021","WARNING LETTER","ABNORMAL EVENT SSO; 2000 GALLONS; 12091 137TH AVENUE NORTH","",".pdf","727.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020399.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-16-2021","09-08-2021","WARNING LETTER","ABNORMAL EVENT SSO; 1000 GALLONS; 10448 124TH TERRACE NORTH","",".pdf","461.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020397.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-16-2021","09-08-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 2000 GALLONS; 12091 137TH AVENUE NORTH","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020399.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-16-2021","09-08-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 1000 GALLONS; 10448 124TH TERRACE NORTH","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020397.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-09-2021","08-09-2021","WARNING LETTER","WL21-127DW SSO WL LTR (7-2021)","",".pdf","244.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1012681.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-09-2021","09-08-2021","WARNING LETTER","ABNORMAL EVENT SSO; 50 GALLONS; 9900 HAMLIN BOULEVARD","",".pdf","167.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020401.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-09-2021","09-08-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 50 GALLONS; 9900 HAMLIN BOULEVARD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1020401.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO TOXICITY REPORT (657459)","",".pdf","2.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024953.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO SSO WATER QUALITY (657459)","",".pdf","1.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024955.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO SSO FINAL REPORT (657459)","",".pdf","302.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024954.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO RMP AA AUG 2021 (657459)","",".pdf","561.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024956.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO PART B (657459)","",".pdf","171.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024958.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","08-01-2021","09-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 AUG MO PART A (657459) D-001 R-001 RMP-AA RMP-Q","",".pdf","177.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024957.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-30-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 6000 GALLONS; 1134 MISTWOOD DRIVE","",".pdf","659.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011082.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-30-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 6000 GALLONS; 1134 MISTWOOD DRIVE","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011082.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-21-2021","07-21-2021","WARNING LETTER","WL21-108DW SSO WL LTR (6-2021)","",".pdf","169.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1007016.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-19-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 300 GALLONS; 1250 SEMINOLE BLVD","",".pdf","430.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011080.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-19-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 300 GALLONS; 1250 SEMINOLE BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011080.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-18-2021","07-18-2021","CONSENT ORDER","OGC 18-0112 QUARTERLY REPORT","",".pdf","659.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1008478.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-13-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 7 GALLONS; 929 GULF BLVD","",".pdf","2.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011071.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-13-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 500 GALLONS; 929 GULF BLVD","",".pdf","2.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011075.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-13-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 7 GALLONS; 929 GULF BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011071.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-13-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 500 GALLONS; 929 GULF BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011075.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-12-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 5 GALLONS; 929 GULF BLVD","",".pdf","437.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011069.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-12-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 5 GALLONS; 929 GULF BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011069.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-09-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 5 GALLONS; 12337 JEFFERSON CIR","",".pdf","592.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011065.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-09-2021","08-02-2021","WARNING LETTER","ABNORMAL EVENT SSO; 300 GALLONS; 10237 BAY PINES BLVD","",".pdf","599.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011067.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-09-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 5 GALLONS; 12337 JEFFERSON CIR","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011065.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-09-2021","08-02-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 300 GALLONS; 10237 BAY PINES BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1011067.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-06-2021","07-06-2021","CLEARANCE RELATED","CS52-0033689-378-DWCCL-WALMART RETAIL CLINIC EXPANSION (#1390) - PERMIT","",".pdf","439.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1002512.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","12-23-2021","GROUNDWATER MONITORING RELATED","DMR 2021 JUL SA SCB GW SPREADSHEET (657460)","",".xlsx","100.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1058512.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","12-23-2021","GROUNDWATER MONITORING RELATED","DMR 2021 JUL SA SCB GW RPT (657460)","",".pdf","247.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1058511.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","12-23-2021","GROUNDWATER MONITORING RELATED","DMR 2021 JUL SA SCB GW FDR' (657460)","",".pdf","2.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1058513.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","12-23-2021","GROUNDWATER MONITORING RELATED","DMR 2021 JUL SA PART D (657460) MWB-21 MWC-18 MWC-19 MWI-20","",".pdf","49.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1058510.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","08-20-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 JUL MO RMP-AA (657458)","",".pdf","557.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1015375.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","08-20-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 JUL MO PART B (657458)","",".pdf","129.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1015374.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","07-01-2021","08-20-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 JUL MO PART A (657458) D-001 R-001 RMP-AA RMP-Q","",".pdf","178.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1015373.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-28-2021","06-28-2021","CONSENT ORDER","OGC FILE NO. 18-0112 IN-KIND APPROVAL (Q4-20 & Q1-21)","",".pdf","5.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1000664.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-22-2021","06-22-2021","CONSENT ORDER","OGC FILE NO. 18-0112 IN-KIND APPROVAL (Q4-20 & Q1-21)","",".pdf","5.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.998965.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-11-2021","07-06-2021","OUTGOING CORRESPONDENCE","ABNORMAL EVENT SSO; 5 GALLONS; 19325 GULF BLVD","",".pdf","950.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1002387.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-11-2021","07-06-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 5 GALLONS; 19325 GULF BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1002387.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-08-2021","07-06-2021","OUTGOING CORRESPONDENCE","ABNORMAL EVENT SSO; 575 GALLONS; 10997 96TH STREET","",".pdf","426.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1002390.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-08-2021","07-06-2021","NONCOMPLIANCE RELATED","ABNORMAL EVENT SSO; 575 GALLONS; 10997 96TH STREET","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1002390.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2021","07-21-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 JUN MO PART B (657457)","",".pdf","170.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1008972.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","06-01-2021","07-21-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 JUN MO PART A (657457) D-001 R-001 RMP-AA RMP-Q","",".pdf","179.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1008973.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-24-2021","05-24-2021","CONSENT ORDER","OGC 18-0112 IN-KIND REQUEST (20-Q4 & 21-Q1)","",".pdf","681.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.998318.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-21-2021","05-21-2021","WARNING LETTER","WL21-80DW RESPONSE (4/21)","",".pdf","173.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.998319.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-21-2021","05-21-2021","CONSENT ORDER","OGC FILE NO.18-0112 STIPULATED PENALTY FOR SSOS (2021-Q1)","",".pdf","255.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.991099.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-20-2021","05-20-2021","WARNING LETTER","WL21-80DW SSO WL LTR (4-2021)","",".pdf","243.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.990293.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-08-2021","05-08-2021","OUTGOING CORRESPONDENCE","ABNORMAL EVENT SSO;  8,100 GAL; 4890 GULF BLVD","",".pdf","897.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024826.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-08-2021","05-08-2021","OUTGOING CORRESPONDENCE","ABNORMAL EVENT SSO;  8,100 GAL; 4890 GULF BLVD","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1024826.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-05-2021","05-05-2021","CLEARANCE RELATED","CS52-0033689-377-DWC/CL - RIDGEWOOD ESTATES INDIVIDUAL PERMIT001- GENERAL PERMIT AUTHORIZATION","",".pdf","344.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.986506.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-04-2021","05-04-2021","CLEARANCE RELATED","CS52-0033689-377-DWC/CL-RIDGEWOOD ESTATES-CHECKLIST","",".pdf","235.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.986237.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-04-2021","05-04-2021","CLEARANCE RELATED","CS52-0033689-377-DWC/CL-RIDGEWOOD ESTATES-APPLICATION","",".pdf","10.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.986230.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2021","06-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 MAY MO RMP-AA (656560)","",".pdf","1006.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.999819.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2021","06-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 MAY MO PART B (656560)","",".pdf","158.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.999818.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","05-01-2021","06-23-2021","DISCHARGE MONITORING REPORTS RELATED","DMR 2021 MAY MO PART A (656560) D-001 R-001 RMP-AA RMP-Q","",".pdf","178.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.999820.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-29-2021","04-29-2021","CLEARANCE RELATED","CS52-0033689-376-DWC-CM-LATITUDES AT THE PARK - PERMIT APPLICATION REVISED","",".pdf","5.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.985233.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-29-2021","04-29-2021","CLEARANCE RELATED","CS52-0033689-376-DWC-CM-LATITUDES AT THE PARK - PERMIT","",".pdf","431.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.985262.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-29-2021","04-29-2021","CLEARANCE RELATED","CS52-0033689-376-DWC-CM-LATITUDES AT THE PARK - PAYMENT EMAIL","",".pdf","128.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.985232.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-29-2021","04-29-2021","CLEARANCE RELATED","CS52-0033689-376-DWC-CM-LATITUDES AT THE PARK - INFORMATION REQUEST EMAIL","",".pdf","250.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.985231.1"
"FL0040436","SOUTH CROSS BAYOU WRF","7401 54th Ave N ","ST PETERSBURG","PINELLAS","SWD","04-29-2021","04-29-2021","CLEARANCE RELATED","CS52-0033689-376-DWC-CM-LATITUDES AT THE PARK - EMAIL CONFIRMATION GP TO IP","",".pdf","298.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.985230.1"
