"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2019","04-21-2020","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JAN P1 PART A (617946) PRT-E PRT-I PRT-R","",".pdf","458.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.883635.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2019","04-21-2020","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JAN P1 PART A (617945) PRT-E PRT-I PRT-R","",".pdf","458.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.883633.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-01-2018","01-21-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 DEC MO PART B (557271)","",".doc","261.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.748257.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-01-2018","01-21-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 DEC MO PART A (557271) R-001","",".pdf","41.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.748258.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2018","12-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 NOV MO REVISED PART B (579835)","",".doc","261.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.790117.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2018","12-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 NOV MO PART B (579835)","",".doc","261.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.790116.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2018","12-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 NOV MO PART B (554480)","",".doc","261.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.741298.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2018","12-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 NOV MO PART A (554480) R-001","",".pdf","40.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.741299.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2018","12-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2018 NOV MO PART A (579835) R-001","",".pdf","40.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.790118.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","10-01-2018","11-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 OCT MO PART B (550995)","",".doc","261.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.733689.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","10-01-2018","11-21-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 OCT MO PART A (550995) R-001","",".pdf","41.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.733690.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-01-2018","10-19-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 SEP MO PART B (548675)","",".doc","260.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.725947.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-01-2018","10-19-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 SEP MO PART A (548675) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.725948.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-13-2018","08-13-2018","PERMIT APPLICATION RELATED","CS51-0026257-027-DWC/CM _ AVILA BAY TOWNHOMES _  GOOGLE EARTH MAP","",".pdf","2.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.704677.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-13-2018","08-13-2018","PERMIT APPLICATION RELATED","CS51-0026257-027-DWC/CM _ AVILA BAY TOWNHOMES _  CHECKLIST","",".pdf","132.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.704674.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-13-2018","08-13-2018","PERMIT APPLICATION RELATED","CS51-0026257-027-DWC/CM _ AVILA BAY TOWNHOMES _  APPLICATION","",".pdf","14.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.704668.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-10-2018","08-10-2018","CLEARANCE RELATED","CS51-0026257-027-DWC/CM - AVILA BAY TOWNHOMES _INDIVIDUAL PERMIT","",".pdf","237.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.704356.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-01-2018","09-18-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 AUG MO PART B (545919)","",".doc","260.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.716221.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-01-2018","09-18-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 AUG MO PART A (545919) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.716220.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","07-01-2018","08-16-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JUL MO PART B (542112)","",".doc","260.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.708950.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","07-01-2018","08-16-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JUL MO PART A (542112) R-001","",".pdf","42.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.708949.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-01-2018","07-09-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JUN MO PART B (539740)","",".doc","260.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.698926.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-01-2018","07-09-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JUN MO PART A (539740) R-001","",".pdf","41.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.698927.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-12-2018","05-12-2018","PERMIT - PRETREATMENT RELATED","ANNUAL REPORT, JAN 1, 2017- DEC 31, 2017, PASCO COUNTY","",".pdf","31.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706585.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-12-2018","05-12-2018","PERMIT - PRETREATMENT RELATED","ANNUAL REPORT, JAN 1, 2017- DEC 31, 2017, PASCO COUNTY","",".pdf","15.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706785.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-01-2018","06-20-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 MAY MO PART B (537247)","",".doc","258.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.693331.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-01-2018","06-20-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 MAY MO PART A (537247) R-001","",".pdf","42.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.693332.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","04-25-2018","05-18-2018","PERMIT - PRETREATMENT RELATED","INSPECTION- PRETREATMENT PROGRAM AUDIT, PASCO COUNTY","",".pdf","11.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706718.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","04-01-2018","05-25-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 APR MO PART B (533634)","",".doc","328.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.685440.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","04-01-2018","05-25-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 APR MO PART A (533634) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.685439.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-14-2018","03-14-2018","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 FINAL CLEARANCE","",".pdf","169.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.663601.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-14-2018","03-14-2018","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 CLEARANCE APPLICATION CLARIFICATION","",".pdf","201.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.663596.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-06-2018","03-08-2018","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 CLEARANCE APPLICATION","",".pdf","16.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.662294.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-05-2018","03-08-2018","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 CLEARANCE PLANS","",".pdf","43.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.731613.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-01-2018","04-30-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 MAR MO PART B (528611)","",".doc","260.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.677432.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","03-01-2018","04-30-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 MAR MO PART A (528611) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.677433.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","02-05-2018","02-05-2018","REPORTS RELATED","2017 BIOSOLIDS ANNUAL SUMMARY","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.836534.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","02-05-2018","02-05-2018","DISCHARGE MONITORING REPORTS RELATED","2017 ANNUAL RCW ANALYSIS WAIVER","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.836539.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","02-01-2018","04-03-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 FEB MO PART B (525185)","",".xlsx","96.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.669671.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","02-01-2018","04-03-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 FEB MO PART A (525185) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.669672.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-25-2018","01-25-2018","NONCOMPLIANCE RELATED","CAO CLOSURE LETTER - HURRICANE IRMA SSOS","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.649008.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2018","01-25-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JAN YR PART A (521990) RWS-A","",".pdf","146.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.749707.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2018","06-14-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JAN P1 PART A (522367) PRT-E PRT-I PRT-R","",".pdf","457.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.719437.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2018","02-26-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JAN MO PART B (519351)","",".xlsx","96.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.658100.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2018","02-26-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2018 JAN MO PART A (519351) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.658099.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","01-01-2018","06-14-2018","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2018 JAN P1 PART A (577591) PRT-E PRT-I PRT-R","",".pdf","458.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.779519.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-15-2017","12-15-2017","NONCOMPLIANCE RELATED","CAO FDEP RESPONSE-HURRICANE IRMA SSO'S","",".pdf","320.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.638610.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-01-2017","01-29-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 DEC MO PART B (516990)","",".doc","261.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.651073.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-01-2017","01-02-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 DEC MO PART B (516215)","",".doc","259.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.642983.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","12-01-2017","01-29-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 DEC MO PART A (516990) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.651074.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2017","01-02-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 NOV MO PART B (507672)","",".pdf","31.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.642984.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","11-01-2017","01-02-2018","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 NOV MO PART A (507672) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.642985.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","10-18-2017","10-18-2017","NONCOMPLIANCE RELATED","CAO LETTER-HURRICANE IRMA SSOS","",".pdf","213.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.624065.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","10-01-2017","11-22-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 OCT MO PART B (507673)","",".xlsx","98.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.633597.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","10-01-2017","11-22-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 OCT MO PART A (507673) R-001","",".pdf","41.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.633598.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-16-2017","09-18-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 4541 BOWL ST (SWO #2017-7829)","",".pdf","219.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.621100.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-13-2017","09-14-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 12805 PECAN TREE DR","",".pdf","136.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.620271.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-13-2017","09-14-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 10124 MAYBROOK CT","",".pdf","136.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.620267.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-05-2017","09-07-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; HUDSON AVE & HICKS RD","",".pdf","136.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.620270.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-02-2017","09-02-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 10016 MOON LAKE RD (SWO #2017-6765)","",".pdf","194.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.618519.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-01-2017","10-25-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 SEP MO PART B (499784)","",".doc","258.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.626501.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","09-01-2017","10-25-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 SEP MO PART A (499784) R-001","",".pdf","41.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.626502.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-01-2017","09-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 AUG MO PART B (499785)","",".doc","260.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.619536.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","08-01-2017","09-28-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 AUG MO PART A (499785) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.619537.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","07-01-2017","08-21-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO PART B (494625)","",".doc","259.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.610641.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","07-01-2017","08-21-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUL MO PART A (494625) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.610640.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-07-2017","06-07-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 14220 HAYS RD (ON-SITE)","",".pdf","248.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.591620.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-04-2017","06-04-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 14220 HAYS RD (ON-SITE)","",".pdf","281.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.591488.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-01-2017","07-25-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO PART B (490776)","",".doc","258.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.603142.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","06-01-2017","07-25-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 JUN MO PART A (490776) R-001","",".pdf","40.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.603141.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-31-2017","06-01-2017","PERMIT - PRETREATMENT RELATED","ANNUAL REPORT, JAN 1, 2016 - DEC 31, 2016, PASCO COUNTY","",".pdf","78.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.599138.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-30-2017","06-01-2017","REPORTS RELATED","2017 CAPACITY ANALYSIS REPORT (CAR)","",".pdf","5.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.625731.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-22-2017","05-23-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - PLANT; NO3 EXCEEDANCE","",".pdf","628.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.587169.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-07-2017","05-07-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; SMOKEY DR","",".pdf","278.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.586103.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-07-2017","05-08-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 14220 HAYS RD","",".pdf","296.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.584851.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-07-2017","05-07-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 12424 WILLOW TREE AVE","",".pdf","278.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.586090.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-05-2017","05-05-2017","INCIDENT OR MALFUNCTION REPORTING RELATED","ABNORMAL EVENT - SSO; 14220 HAYS RD","",".pdf","292.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.584848.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-04-2017","05-04-2017","PERMIT - FINAL","26257-026-DWC/CL CIRCLE K STORE 7447 NOPI AND PERMIT","",".pdf","287.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.583712.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-03-2017","05-03-2017","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 PERMIT CHECKLIST","",".pdf","115.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.583450.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-02-2017","05-02-2017","CLEARANCE RELATED","26257-026-DWC/CL CIRCLE K STORE 7447 RAI AND RESPONSE","",".pdf","1.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.583376.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-01-2017","06-01-2017","PERMIT - PRETREATMENT RELATED","ANNUAL REPORT, JAN 1, 2016 - DEC 31, 2016, PASCO COUNTY (DMRS)","",".pdf","6.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.605386.1"
"FLA012741","SHADY HILLS SUBREGIONAL WWTF","14220 Hays Rd ","SPRING HILL","PASCO","SWD","05-01-2017","06-22-2017","DISCHARGE MONITORING REPORTS RELATED","DMR 2017 MAY MO PART B (485780)","",".doc","259.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.595119.1"
